
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.206	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	Unit 3
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-548-205	3	ON External	20.000	ON	1003	0.000	15%	200x	10	ON fiber length	2.00	
Ch 2	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-547-209	3	ON External	20.000	ON	1003	0.000	15%	200x	10	ON fiber length	2.00	
Ch 3	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-547-204	3	ON External	20.000	ON	1003	0.000	15%	200x	10	ON fiber length	2.00	
Ch 4	Robust Oxygen Probe (normal range)	umol/l	OFF	XB7-548-208	3	ON External	20.000	ON	1003	0.000	20%	200x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	20.005	11.603	1040	100.000	20.950	53.117	22.878	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	20.002	11.568	1040	100.000	20.950	53.232	22.299	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	19.999	11.675	1040	100.000	20.950	52.804	22.983	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 4	0% Calibration	Air with 100% Humidity or Air Saturated Water	19.993	11.742	1040	100.000	20.950	52.767	23.266	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Data	Smoothing:	3	
Date:	27/11/2019	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
27/11/2019	12:10:51	2666.37		189.26	165.44	161.44	184.35	24.025	24.025	24.025	24.025	987.42	---	24.025	---	---	25.345	26.349	27.344	26.061	130.897	97.498	113.864	146.662	4.566	4.706	5.554	6.849	
27/11/2019	12:10:52	2667.40		189.26	165.23	161.43	184.40	24.026	24.026	24.026	24.026	987.46	---	24.026	---	---	25.345	26.364	27.345	26.058	130.908	97.496	113.861	146.657	4.619	4.712	5.576	6.827	
27/11/2019	12:10:53	2668.42		189.24	165.21	161.44	184.40	24.027	24.027	24.027	24.027	987.48	---	24.027	---	---	25.346	26.365	27.344	26.057	130.918	97.493	113.882	146.667	4.634	4.685	5.557	6.824	
27/11/2019	12:10:54	2669.45		189.32	165.29	161.31	184.26	24.028	24.028	24.028	24.028	987.49	---	24.028	---	---	25.341	26.358	27.353	26.065	130.917	97.506	113.897	146.672	4.601	4.690	5.557	6.841	
27/11/2019	12:10:55	2670.72		189.24	165.28	161.26	184.23	24.029	24.029	24.029	24.029	987.45	---	24.029	---	---	25.345	26.359	27.356	26.067	130.930	97.496	113.908	146.680	4.555	4.708	5.553	6.833	
27/11/2019	12:10:56	2671.82		189.23	165.29	161.16	184.22	24.030	24.030	24.030	24.030	987.41	---	24.030	---	---	25.345	26.358	27.364	26.068	130.931	97.500	113.912	146.688	4.565	4.729	5.568	6.801	
27/11/2019	12:10:57	2672.83		189.11	165.17	161.19	184.31	24.028	24.028	24.028	24.028	987.42	---	24.028	---	---	25.353	26.367	27.362	26.063	130.940	97.486	113.915	146.695	4.550	4.731	5.565	6.793	
27/11/2019	12:10:58	2673.86		189.11	165.21	161.21	184.28	24.028	24.028	24.028	24.028	987.43	---	24.028	---	---	25.354	26.364	27.360	26.065	130.939	97.499	113.928	146.704	4.554	4.723	5.566	6.795	
27/11/2019	12:10:59	2674.88		189.06	165.19	161.21	184.28	24.027	24.027	24.027	24.027	987.43	---	24.027	---	---	25.357	26.367	27.361	26.065	130.953	97.498	113.944	146.705	4.511	4.738	5.570	6.822	
27/11/2019	12:11:00	2675.91		189.12	165.24	161.28	184.22	24.027	24.027	24.027	24.027	987.41	---	24.027	---	---	25.354	26.363	27.356	26.069	130.950	97.511	113.957	146.723	4.557	4.736	5.567	6.804	
27/11/2019	12:11:01	2676.93		189.03	165.34	161.29	184.23	24.028	24.028	24.028	24.028	987.39	---	24.028	---	---	25.359	26.355	27.355	26.068	130.959	97.523	113.955	146.722	4.558	4.706	5.560	6.840	
27/11/2019	12:11:02	2677.96		189.05	165.24	161.22	184.15	24.031	24.031	24.031	24.031	987.40	---	24.031	---	---	25.356	26.361	27.358	26.072	130.967	97.521	113.952	146.727	4.582	4.705	5.574	6.826	
27/11/2019	12:11:03	2678.99		188.98	165.09	161.19	184.13	24.035	24.035	24.035	24.035	987.44	---	24.035	---	---	25.359	26.371	27.359	26.071	130.982	97.513	113.962	146.717	4.594	4.708	5.587	6.837	
27/11/2019	12:11:05	2680.08		189.11	165.07	161.11	184.03	24.036	24.036	24.036	24.036	987.47	---	24.036	---	---	25.351	26.372	27.365	26.078	130.978	97.514	113.969	146.737	4.622	4.730	5.610	6.840	
27/11/2019	12:11:06	2681.11		188.96	165.15	161.15	184.04	24.035	24.035	24.035	24.035	987.48	---	24.035	---	---	25.360	26.366	27.363	26.078	130.983	97.528	113.982	146.742	4.606	4.717	5.596	6.836	
27/11/2019	12:11:07	2682.14		189.03	165.33	161.02	184.01	24.032	24.032	24.032	24.032	987.43	---	24.032	---	---	25.357	26.355	27.373	26.080	130.978	97.544	113.983	146.757	4.561	4.728	5.591	6.841	
27/11/2019	12:11:08	2683.17		188.89	165.33	160.97	184.05	24.034	24.034	24.034	24.034	987.44	---	24.034	---	---	25.365	26.353	27.376	26.077	130.988	97.549	113.991	146.757	4.572	4.720	5.561	6.831	
27/11/2019	12:11:09	2684.20		188.92	165.25	160.99	183.96	24.035	24.035	24.035	24.035	987.41	---	24.035	---	---	25.363	26.359	27.374	26.082	130.988	97.553	113.999	146.773	4.567	4.699	5.553	6.840	
27/11/2019	12:11:10	2685.21		188.85	165.13	161.00	183.94	24.036	24.036	24.036	24.036	987.43	---	24.036	---	---	25.367	26.367	27.373	26.084	130.990	97.558	114.007	146.777	4.568	4.648	5.571	6.857	
27/11/2019	12:11:11	2686.24		188.90	164.98	161.09	183.88	24.034	24.034	24.034	24.034	987.41	---	24.034	---	---	25.365	26.379	27.367	26.088	131.003	97.553	114.011	146.776	4.533	4.674	5.573	6.867	
27/11/2019	12:11:12	2687.27		188.95	165.04	160.98	183.93	24.034	24.034	24.034	24.034	987.41	---	24.034	---	---	25.361	26.375	27.375	26.085	130.995	97.549	114.008	146.778	4.584	4.696	5.576	6.869	
27/11/2019	12:11:13	2688.30		188.95	164.98	160.99	183.94	24.035	24.035	24.035	24.035	987.44	---	24.035	---	---	25.361	26.379	27.374	26.084	131.013	97.545	114.003	146.796	4.601	4.741	5.556	6.857	
27/11/2019	12:11:14	2689.56		188.90	165.05	160.91	183.91	24.037	24.037	24.037	24.037	987.45	---	24.037	---	---	25.364	26.373	27.380	26.085	131.010	97.546	114.011	146.801	4.643	4.726	5.559	6.834	
27/11/2019	12:11:15	2690.66		188.83	165.04	160.96	183.85	24.038	24.038	24.038	24.038	987.48	---	24.038	---	---	25.368	26.373	27.376	26.089	131.032	97.554	114.018	146.805	4.626	4.727	5.575	6.823	
27/11/2019	12:11:16	2691.69		188.76	165.07	161.01	183.89	24.036	24.036	24.036	24.036	987.43	---	24.036	---	---	25.373	26.372	27.373	26.087	131.043	97.552	114.030	146.808	4.654	4.734	5.573	6.829	
27/11/2019	12:11:17	2692.71		188.71	165.13	161.02	183.91	24.034	24.034	24.034	24.034	987.41	---	24.034	---	---	25.376	26.368	27.373	26.086	131.057	97.560	114.031	146.815	4.638	4.749	5.578	6.855	
27/11/2019	12:11:18	2693.74		188.66	165.12	160.93	183.93	24.034	24.034	24.034	24.034	987.39	---	24.034	---	---	25.380	26.369	27.379	26.085	131.073	97.562	114.049	146.830	4.630	4.737	5.552	6.857	
27/11/2019	12:11:19	2694.76		188.61	165.11	160.87	183.86	24.036	24.036	24.036	24.036	987.38	---	24.036	---	---	25.382	26.369	27.383	26.089	131.058	97.555	114.055	146.829	4.574	4.715	5.570	6.850	
27/11/2019	12:11:20	2695.78		188.60	165.06	160.87	183.80	24.037	24.037	24.037	24.037	987.38	---	24.037	---	---	25.383	26.372	27.383	26.092	131.045	97.557	114.068	146.840	4.570	4.712	5.566	6.802	
27/11/2019	12:11:21	2696.80		188.54	164.98	160.84	183.80	24.037	24.037	24.037	24.037	987.37	---	24.037	---	---	25.386	26.378	27.385	26.092	131.028	97.560	114.070	146.846	4.588	4.707	5.586	6.806	
27/11/2019	12:11:22	2697.83		188.62	165.00	160.80	183.75	24.038	24.038	24.038	24.038	987.41	---	24.038	---	---	25.381	26.376	27.388	26.095	131.025	97.575	114.065	146.850	4.646	4.732	5.580	6.801	
27/11/2019	12:11:24	2699.10		188.64	164.90	160.75	183.74	24.039	24.039	24.039	24.039	987.42	---	24.039	---	---	25.379	26.383	27.391	26.095	131.034	97.573	114.066	146.844	4.645	4.725	5.584	6.820	
27/11/2019	12:11:25	2700.36		188.72	164.97	160.79	183.63	24.040	24.040	24.040	24.040	987.44	---	24.040	---	---	25.374	26.378	27.387	26.102	131.035	97.586	114.070	146.844	4.629	4.747	5.570	6.855	
27/11/2019	12:11:26	2701.46		188.72	164.91	160.73	183.61	24.040	24.040	24.040	24.040	987.44	---	24.040	---	---	25.374	26.382	27.392	26.104	131.050	97.584	114.075	146.851	4.615	4.743	5.575	6.851	
27/11/2019	12:11:27	2702.48		188.69	164.93	160.75	183.59	24.041	24.041	24.041	24.041	987.46	---	24.041	---	---	25.375	26.380	27.390	26.104	131.054	97.592	114.072	146.860	4.596	4.738	5.586	6.864	
27/11/2019	12:11:28	2703.50		188.61	164.81	160.69	183.63	24.040	24.040	24.040	24.040	987.43	---	24.040	---	---	25.381	26.389	27.395	26.102	131.056	97.594	114.073	146.862	4.581	4.747	5.593	6.820	
27/11/2019	12:11:29	2704.54		188.58	164.82	160.64	183.64	24.040	24.040	24.040	24.040	987.40	---	24.040	---	---	25.383	26.389	27.399	26.102	131.066	97.617	114.088	146.878	4.577	4.750	5.585	6.808	
27/11/2019	12:11:30	2705.56		188.59	164.73	160.57	183.67	24.041	24.041	24.041	24.041	987.35	---	24.041	---	---	25.382	26.395	27.404	26.100	131.069	97.622	114.096	146.894	4.583	4.729	5.563	6.789	
27/11/2019	12:11:31	2706.58		188.61	164.83	160.56	183.65	24.041	24.041	24.041	24.041	987.40	---	24.041	---	---	25.381	26.388	27.405	26.101	131.077	97.632	114.110	146.905	4.592	4.682	5.549	6.791	
27/11/2019	12:11:32	2707.61		188.56	164.88	160.60	183.63	24.041	24.041	24.041	24.041	987.43	---	24.041	---	---	25.384	26.384	27.401	26.102	131.066	97.640	114.120	146.906	4.557	4.665	5.543	6.796	
27/11/2019	12:11:33	2708.63		188.47	164.93	160.63	183.53	24.038	24.038	24.038	24.038	987.47	---	24.038	---	---	25.390	26.381	27.400	26.109	131.073	97.654	114.125	146.916	4.572	4.683	5.574	6.809	
27/11/2019	12:11:34	2709.89		188.46	164.94	160.59	183.51	24.039	24.039	24.039	24.039	987.43	---	24.039	---	---	25.391	26.380	27.403	26.111	131.080	97.646	114.123	146.916	4.551	4.719	5.575	6.815	
27/11/2019	12:11:35	2710.98		188.45	164.82	160.59	183.50	24.039	24.039	24.039	24.039	987.44	---	24.039	---	---	25.391	26.389	27.402	26.111	131.095	97.634	114.122	146.927	4.596	4.731	5.587	6.817	
27/11/2019	12:11:36	2712.00		188.49	164.75	160.54	183.57	24.042	24.042	24.042	24.042	987.43	---	24.042	---	---	25.388	26.393	27.406	26.105	131.100	97.638	114.128	146.923	4.575	4.724	5.567	6.831	
27/11/2019	12:11:37	2713.03		188.44	164.64	160.55	183.61	24.041	24.041	24.041	24.041	987.43	---	24.041	---	---	25.391	26.401	27.405	26.103	131.124	97.646	114.137	146.927	4.597	4.702	5.578	6.832	
27/11/2019	12:11:38	2714.05		188.41	164.66	160.50	183.67	24.041	24.041	24.041	24.041	987.41	---	24.041	---	---	25.393	26.400	27.409	26.099	131.115	97.640	114.154	146.940	4.594	4.693	5.580	6.852	
27/11/2019	12:11:40	2715.08		188.36	164.75	160.50	183.64	24.041	24.041	24.041	24.041	987.45	---	24.041	---	---	25.396	26.393	27.409	26.101	131.125	97.637	114.172	146.948	4.581	4.699	5.572	6.852	
27/11/2019	12:11:41	2716.11		188.36	164.75	160.52	183.59	24.043	24.043	24.043	24.043	987.46	---	24.043	---	---	25.396	26.393	27.407	26.104	131.129	97.633	114.179	146.971	4.564	4.709	5.560	6.846	
27/11/2019	12:11:42	2717.13		188.32	164.79	160.44	183.51	24.045	24.045	24.045	24.045	987.41	---	24.045	---	---	25.397	26.389	27.412	26.109	131.148	97.651	114.188	146.965	4.569	4.725	5.564	6.822	
27/11/2019	12:11:43	2718.16		188.32	164.66	160.40	183.50	24.045	24.045	24.045	24.045	987.40	---	24.045	---	---	25.398	26.398	27.415	26.109	131.150	97.656	114.205	146.977	4.608	4.695	5.561	6.820	
27/11/2019	12:11:44	2719.44		188.27	164.55	160.30	183.48	24.045	24.045	24.045	24.045	987.40	---	24.045	---	---	25.400	26.406	27.422	26.110	131.147	97.666	114.216	146.978	4.639	4.698	5.585	6.826	
27/11/2019	12:11:45	2720.53		188.27	164.47	160.30	183.47	24.044	24.044	24.044	24.044	987.46	---	24.044	---	---	25.401	26.413	27.423	26.112	131.146	97.677	114.229	146.998	4.633	4.694	5.562	6.847	
27/11/2019	12:11:46	2721.56		188.25	164.39	160.37	183.34	24.044	24.044	24.044	24.044	987.43	---	24.044	---	---	25.402	26.418	27.417	26.120	131.164	97.681	114.223	147.000	4.593	4.707	5.594	6.823	
27/11/2019	12:11:47	2722.58		188.20	164.45	160.33	183.36	24.043	24.043	24.043	24.043	987.45	---	24.043	---	---	25.405	26.414	27.421	26.119	131.169	97.690	114.228	147.013	4.589	4.703	5.594	6.833	
27/11/2019	12:11:48	2723.61		188.17	164.49	160.30	183.33	24.045	24.045	24.045	24.045	987.46	---	24.045	---	---	25.407	26.411	27.422	26.120	131.173	97.691	114.228	147.007	4.574	4.682	5.608	6.845	
27/11/2019	12:11:49	2724.64		188.15	164.56	160.17	183.46	24.047	24.047	24.047	24.047	987.50	---	24.047	---	---	25.407	26.405	27.431	26.111	131.167	97.701	114.231	147.019	4.588	4.698	5.581	6.835	
27/11/2019	12:11:50	2725.67		188.21	164.57	160.21	183.40	24.048	24.048	24.048	24.048	987.50	---	24.048	---	---	25.403	26.404	27.428	26.115	131.159	97.701	114.237	147.011	4.596	4.708	5.587	6.849	
27/11/2019	12:11:51	2726.69		188.20	164.50	160.20	183.39	24.048	24.048	24.048	24.048	987.44	---	24.048	---	---	25.404	26.409	27.429	26.115	131.171	97.708	114.238	147.017	4.610	4.696	5.573	6.825	
27/11/2019	12:11:52	2727.95		188.20	164.40	160.26	183.36	24.047	24.047	24.047	24.047	987.39	---	24.047	---	---	25.404	26.417	27.425	26.118	131.178	97.719	114.248	147.037	4.613	4.714	5.589	6.833	
27/11/2019	12:11:54	2729.20		188.10	164.37	160.23	183.34	24.048	24.048	24.048	24.048	987.36	---	24.048	---	---	25.410	26.419	27.427	26.119	131.178	97.734	114.252	147.046	4.610	4.704	5.558	6.804	
27/11/2019	12:11:55	2730.46		187.99	164.37	160.26	183.29	24.049	24.049	24.049	24.049	987.41	---	24.049	---	---	25.417	26.418	27.424	26.121	131.176	97.726	114.257	147.048	4.622	4.731	5.568	6.825	
27/11/2019	12:11:56	2731.55		188.00	164.42	160.18	183.19	24.049	24.049	24.049	24.049	987.39	---	24.049	---	---	25.416	26.414	27.430	26.128	131.170	97.725	114.258	147.037	4.615	4.679	5.547	6.845	
27/11/2019	12:11:57	2732.58		187.98	164.39	160.12	183.16	24.050	24.050	24.050	24.050	987.39	---	24.050	---	---	25.417	26.417	27.434	26.129	131.174	97.721	114.279	147.044	4.615	4.669	5.547	6.867	
27/11/2019	12:11:58	2733.61		188.05	164.35	159.99	183.11	24.049	24.049	24.049	24.049	987.37	---	24.049	---	---	25.413	26.420	27.444	26.133	131.178	97.740	114.278	147.044	4.579	4.678	5.544	6.843	
27/11/2019	12:11:59	2734.63		187.97	164.33	160.00	183.11	24.050	24.050	24.050	24.050	987.36	---	24.050	---	---	25.418	26.421	27.443	26.133	131.174	97.740	114.298	147.047	4.593	4.723	5.555	6.826	
27/11/2019	12:12:00	2735.80		188.01	164.43	159.97	183.10	24.050	24.050	24.050	24.050	987.37	---	24.050	---	---	25.415	26.413	27.445	26.133	131.189	97.747	114.288	147.045	4.575	4.734	5.565	6.829	
27/11/2019	12:12:01	2736.82		188.04	164.43	160.00	183.14	24.052	24.052	24.052	24.052	987.35	---	24.052	---	---	25.412	26.413	27.442	26.130	131.194	97.756	114.301	147.052	4.574	4.702	5.574	6.844	
27/11/2019	12:12:02	2737.85		188.01	164.37	159.93	183.10	24.054	24.054	24.054	24.054	987.38	---	24.054	---	---	25.414	26.417	27.447	26.132	131.191	97.773	114.302	147.051	4.571	4.677	5.571	6.836	
27/11/2019	12:12:03	2738.87		188.00	164.30	159.97	183.03	24.053	24.053	24.053	24.053	987.38	---	24.053	---	---	25.415	26.422	27.444	26.137	131.187	97.791	114.317	147.058	4.580	4.680	5.578	6.803	
27/11/2019	12:12:04	2739.90		187.99	164.33	160.02	182.98	24.052	24.052	24.052	24.052	987.37	---	24.052	---	---	25.416	26.421	27.441	26.140	131.182	97.782	114.336	147.067	4.606	4.719	5.570	6.815	
27/11/2019	12:12:05	2740.93		188.13	164.36	160.01	183.06	24.050	24.050	24.050	24.050	987.41	---	24.050	---	---	25.408	26.419	27.442	26.136	131.192	97.794	114.336	147.076	4.621	4.736	5.594	6.828	
27/11/2019	12:12:06	2741.95		188.09	164.24	160.03	183.14	24.052	24.052	24.052	24.052	987.43	---	24.052	---	---	25.409	26.427	27.441	26.130	131.184	97.794	114.343	147.089	4.625	4.719	5.611	6.864	
27/11/2019	12:12:08	2743.22		188.08	164.13	159.90	183.10	24.055	24.055	24.055	24.055	987.47	---	24.055	---	---	25.409	26.434	27.449	26.131	131.195	97.808	114.340	147.097	4.610	4.715	5.612	6.828	
27/11/2019	12:12:09	2744.31		187.99	164.10	159.89	182.99	24.055	24.055	24.055	24.055	987.45	---	24.055	---	---	25.415	26.436	27.449	26.138	131.195	97.796	114.359	147.109	4.619	4.719	5.595	6.823	
27/11/2019	12:12:10	2745.33		188.00	164.08	159.82	182.89	24.055	24.055	24.055	24.055	987.44	---	24.055	---	---	25.414	26.437	27.455	26.145	131.186	97.797	114.371	147.112	4.616	4.747	5.583	6.796	
27/11/2019	12:12:11	2746.36		187.96	164.10	159.87	182.89	24.053	24.053	24.053	24.053	987.42	---	24.053	---	---	25.418	26.437	27.452	26.146	131.196	97.798	114.383	147.109	4.629	4.717	5.584	6.839	
27/11/2019	12:12:12	2747.39		187.87	164.08	159.84	182.96	24.054	24.054	24.054	24.054	987.41	---	24.054	---	---	25.422	26.438	27.454	26.141	131.202	97.814	114.387	147.115	4.640	4.731	5.591	6.842	
27/11/2019	12:12:13	2748.41		187.85	164.07	159.83	182.97	24.054	24.054	24.054	24.054	987.43	---	24.054	---	---	25.424	26.439	27.454	26.140	131.239	97.825	114.382	147.121	4.612	4.708	5.574	6.842	
27/11/2019	12:12:14	2749.44		187.78	163.99	159.72	182.93	24.055	24.055	24.055	24.055	987.44	---	24.055	---	---	25.428	26.444	27.462	26.142	131.244	97.831	114.375	147.138	4.569	4.705	5.590	6.809	
27/11/2019	12:12:15	2750.47		187.81	163.90	159.68	182.81	24.055	24.055	24.055	24.055	987.43	---	24.055	---	---	25.426	26.451	27.466	26.150	131.261	97.837	114.375	147.145	4.537	4.691	5.581	6.798	
27/11/2019	12:12:16	2751.74		187.78	163.91	159.67	182.72	24.057	24.057	24.057	24.057	987.41	---	24.057	---	---	25.427	26.449	27.466	26.155	131.264	97.840	114.389	147.140	4.547	4.725	5.584	6.829	
27/11/2019	12:12:17	2752.81		187.77	163.94	159.68	182.80	24.057	24.057	24.057	24.057	987.42	---	24.057	---	---	25.428	26.447	27.465	26.151	131.259	97.844	114.406	147.133	4.547	4.759	5.562	6.855	
27/11/2019	12:12:18	2753.83		187.68	163.91	159.70	182.85	24.057	24.057	24.057	24.057	987.44	---	24.057	---	---	25.434	26.449	27.463	26.147	131.264	97.848	114.415	147.130	4.568	4.739	5.573	6.872	
27/11/2019	12:12:19	2754.86		187.64	163.91	159.66	182.93	24.056	24.056	24.056	24.056	987.44	---	24.056	---	---	25.436	26.449	27.466	26.142	131.256	97.858	114.413	147.143	4.613	4.717	5.575	6.838	
27/11/2019	12:12:20	2755.88		187.55	163.79	159.71	182.90	24.057	24.057	24.057	24.057	987.45	---	24.057	---	---	25.442	26.458	27.462	26.144	131.265	97.863	114.420	147.153	4.625	4.706	5.583	6.839	
27/11/2019	12:12:21	2756.91		187.64	163.80	159.65	182.83	24.057	24.057	24.057	24.057	987.41	---	24.057	---	---	25.436	26.457	27.467	26.148	131.272	97.862	114.430	147.159	4.637	4.737	5.588	6.865	
27/11/2019	12:12:22	2757.94		187.66	163.75	159.62	182.78	24.056	24.056	24.056	24.056	987.38	---	24.056	---	---	25.435	26.461	27.470	26.152	131.283	97.859	114.440	147.156	4.597	4.721	5.597	6.900	
27/11/2019	12:12:23	2758.96		187.72	163.78	159.53	182.76	24.056	24.056	24.056	24.056	987.37	---	24.056	---	---	25.432	26.459	27.476	26.153	131.280	97.863	114.452	147.158	4.590	4.704	5.599	6.874	
27/11/2019	12:12:24	2759.99		187.72	163.85	159.49	182.71	24.057	24.057	24.057	24.057	987.34	---	24.057	---	---	25.431	26.454	27.479	26.156	131.283	97.874	114.464	147.161	4.554	4.691	5.587	6.841	
27/11/2019	12:12:26	2761.25		187.60	163.77	159.48	182.71	24.059	24.059	24.059	24.059	987.36	---	24.059	---	---	25.438	26.458	27.479	26.155	131.278	97.886	114.479	147.166	4.552	4.707	5.586	6.838	
27/11/2019	12:12:27	2762.34		187.53	163.75	159.40	182.62	24.061	24.061	24.061	24.061	987.34	---	24.061	---	---	25.442	26.460	27.484	26.161	131.282	97.889	114.492	147.176	4.602	4.726	5.574	6.862	
27/11/2019	12:12:28	2763.36		187.37	163.71	159.37	182.69	24.062	24.062	24.062	24.062	987.38	---	24.062	---	---	25.451	26.462	27.486	26.156	131.274	97.894	114.501	147.182	4.640	4.738	5.566	6.861	
27/11/2019	12:12:29	2764.38		187.38	163.74	159.25	182.70	24.060	24.060	24.060	24.060	987.36	---	24.060	---	---	25.451	26.460	27.496	26.155	131.297	97.887	114.519	147.182	4.653	4.738	5.583	6.835	
27/11/2019	12:12:30	2765.40		187.46	163.74	159.25	182.73	24.060	24.060	24.060	24.060	987.34	---	24.060	---	---	25.446	26.461	27.496	26.154	131.308	97.897	114.516	147.170	4.612	4.745	5.588	6.850	
27/11/2019	12:12:31	2766.42		187.58	163.70	159.24	182.68	24.059	24.059	24.059	24.059	987.33	---	24.059	---	---	25.439	26.464	27.497	26.157	131.317	97.901	114.526	147.171	4.578	4.724	5.591	6.878	
27/11/2019	12:12:32	2767.45		187.50	163.62	159.31	182.63	24.062	24.062	24.062	24.062	987.34	---	24.062	---	---	25.443	26.468	27.491	26.160	131.291	97.908	114.515	147.178	4.587	4.732	5.569	6.870	
27/11/2019	12:12:33	2768.47		187.52	163.65	159.35	182.58	24.063	24.063	24.063	24.063	987.35	---	24.063	---	---	25.442	26.466	27.487	26.162	131.290	97.906	114.502	147.186	4.611	4.697	5.594	6.833	
27/11/2019	12:12:34	2769.50		187.50	163.68	159.33	182.57	24.065	24.065	24.065	24.065	987.38	---	24.065	---	---	25.442	26.464	27.488	26.162	131.285	97.902	114.497	147.184	4.648	4.710	5.586	6.832	
27/11/2019	12:12:35	2770.76		187.58	163.67	159.30	182.56	24.064	24.064	24.064	24.064	987.40	---	24.064	---	---	25.437	26.465	27.491	26.164	131.308	97.909	114.512	147.190	4.624	4.700	5.618	6.872	
27/11/2019	12:12:36	2771.87		187.53	163.59	159.28	182.58	24.064	24.064	24.064	24.064	987.41	---	24.064	---	---	25.441	26.470	27.493	26.162	131.323	97.919	114.537	147.200	4.598	4.740	5.619	6.864	
27/11/2019	12:12:37	2772.89		187.45	163.53	159.29	182.53	24.067	24.067	24.067	24.067	987.40	---	24.067	---	---	25.445	26.473	27.490	26.164	131.354	97.938	114.543	147.211	4.570	4.730	5.630	6.842	
27/11/2019	12:12:38	2773.91		187.31	163.45	159.31	182.56	24.067	24.067	24.067	24.067	987.42	---	24.067	---	---	25.453	26.479	27.489	26.162	131.362	97.941	114.524	147.216	4.611	4.704	5.601	6.800	
27/11/2019	12:12:39	2774.94		187.29	163.54	159.30	182.56	24.068	24.068	24.068	24.068	987.46	---	24.068	---	---	25.454	26.472	27.490	26.162	131.379	97.944	114.524	147.220	4.640	4.694	5.579	6.839	
27/11/2019	12:12:40	2775.96		187.13	163.54	159.27	182.54	24.067	24.067	24.067	24.067	987.45	---	24.067	---	---	25.465	26.473	27.492	26.164	131.377	97.937	114.527	147.231	4.617	4.697	5.586	6.863	
27/11/2019	12:12:41	2776.98		187.11	163.65	159.23	182.47	24.068	24.068	24.068	24.068	987.41	---	24.068	---	---	25.466	26.464	27.495	26.168	131.385	97.942	114.546	147.234	4.571	4.730	5.585	6.898	
27/11/2019	12:12:42	2778.00		186.88	163.55	159.23	182.42	24.067	24.067	24.067	24.067	987.37	---	24.067	---	---	25.481	26.472	27.495	26.172	131.376	97.951	114.548	147.239	4.536	4.704	5.592	6.860	
27/11/2019	12:12:43	2779.03		186.87	163.53	159.23	182.35	24.067	24.067	24.067	24.067	987.38	---	24.067	---	---	25.481	26.474	27.495	26.176	131.378	97.950	114.553	147.238	4.571	4.691	5.579	6.833	
27/11/2019	12:12:45	2780.29		186.93	163.39	159.20	182.35	24.066	24.066	24.066	24.066	987.40	---	24.066	---	---	25.478	26.484	27.498	26.176	131.387	97.956	114.566	147.246	4.584	4.692	5.582	6.813	
27/11/2019	12:12:46	2781.38		187.12	163.36	159.16	182.40	24.066	24.066	24.066	24.066	987.40	---	24.066	---	---	25.466	26.486	27.501	26.173	131.382	97.954	114.565	147.262	4.592	4.709	5.578	6.814	
27/11/2019	12:12:47	2782.42		187.23	163.20	159.09	182.43	24.069	24.069	24.069	24.069	987.40	---	24.069	---	---	25.458	26.497	27.505	26.170	131.395	97.963	114.581	147.264	4.573	4.739	5.587	6.817	
